UserID,Timestamp,URLVisitada,TempoSessao
917,2023-01-02 02:05:10,pagina_0,171
61,2023-01-02 02:05:11,pagina_1,44
193,2023-01-02 02:05:12,pagina_2,86
799,2023-01-02 02:05:13,pagina_3,20
322,2023-01-02 02:05:14,pagina_4,177
843,2023-01-02 02:05:15,pagina_5,177
359,2023-01-02 02:05:16,pagina_6,250
912,2023-01-02 02:05:17,pagina_7,174
604,2023-01-02 02:05:18,pagina_8,210
952,2023-01-02 02:05:19,pagina_9,62
791,2023-01-02 02:05:20,pagina_0,265
948,2023-01-02 02:05:21,pagina_1,263
849,2023-01-02 02:05:22,pagina_2,22
613,2023-01-02 02:05:23,pagina_3,97
503,2023-01-02 02:05:24,pagina_4,269
626,2023-01-02 02:05:25,pagina_5,200
63,2023-01-02 02:05:26,pagina_6,211
297,2023-01-02 02:05:27,pagina_7,283
529,2023-01-02 02:05:28,pagina_8,188
806,2023-01-02 02:05:29,pagina_9,132
638,2023-01-02 02:05:30,pagina_0,23
9,2023-01-02 02:05:31,pagina_1,117
136,2023-01-02 02:05:32,pagina_2,207
831,2023-01-02 02:05:33,pagina_3,224
696,2023-01-02 02:05:34,pagina_4,110
65,2023-01-02 02:05:35,pagina_5,46
634,2023-01-02 02:05:36,pagina_6,294
126,2023-01-02 02:05:37,pagina_7,287
942,2023-01-02 02:05:38,pagina_8,23
218,2023-01-02 02:05:39,pagina_9,213
894,2023-01-02 02:05:40,pagina_0,279
963,2023-01-02 02:05:41,pagina_1,65
37,2023-01-02 02:05:42,pagina_2,10
952,2023-01-02 02:05:43,pagina_3,288
905,2023-01-02 02:05:44,pagina_4,144
176,2023-01-02 02:05:45,pagina_5,114
768,2023-01-02 02:05:46,pagina_6,20
266,2023-01-02 02:05:47,pagina_7,95
651,2023-01-02 02:05:48,pagina_8,157
131,2023-01-02 02:05:49,pagina_9,128
718,2023-01-02 02:05:50,pagina_0,133
359,2023-01-02 02:05:51,pagina_1,230
125,2023-01-02 02:05:52,pagina_2,254
76,2023-01-02 02:05:53,pagina_3,98
341,2023-01-02 02:05:54,pagina_4,125
349,2023-01-02 02:05:55,pagina_5,40
242,2023-01-02 02:05:56,pagina_6,282
93,2023-01-02 02:05:57,pagina_7,283
604,2023-01-02 02:05:58,pagina_8,89
885,2023-01-02 02:05:59,pagina_9,32
619,2023-01-02 02:06:00,pagina_0,259
687,2023-01-02 02:06:01,pagina_1,290
342,2023-01-02 02:06:02,pagina_2,78
912,2023-01-02 02:06:03,pagina_3,21
990,2023-01-02 02:06:04,pagina_4,48
363,2023-01-02 02:06:05,pagina_5,254
436,2023-01-02 02:06:06,pagina_6,136
696,2023-01-02 02:06:07,pagina_7,291
985,2023-01-02 02:06:08,pagina_8,202
639,2023-01-02 02:06:09,pagina_9,282
50,2023-01-02 02:06:10,pagina_0,129
174,2023-01-02 02:06:11,pagina_1,82
741,2023-01-02 02:06:12,pagina_2,107
321,2023-01-02 02:06:13,pagina_3,110
20,2023-01-02 02:06:14,pagina_4,130
172,2023-01-02 02:06:15,pagina_5,107
982,2023-01-02 02:06:16,pagina_6,189
107,2023-01-02 02:06:17,pagina_7,115
135,2023-01-02 02:06:18,pagina_8,187
537,2023-01-02 02:06:19,pagina_9,132
517,2023-01-02 02:06:20,pagina_0,258
74,2023-01-02 02:06:21,pagina_1,45
398,2023-01-02 02:06:22,pagina_2,107
513,2023-01-02 02:06:23,pagina_3,127
622,2023-01-02 02:06:24,pagina_4,104
736,2023-01-02 02:06:25,pagina_5,145
466,2023-01-02 02:06:26,pagina_6,109
943,2023-01-02 02:06:27,pagina_7,103
871,2023-01-02 02:06:28,pagina_8,179
407,2023-01-02 02:06:29,pagina_9,205
647,2023-01-02 02:06:30,pagina_0,153
897,2023-01-02 02:06:31,pagina_1,76
317,2023-01-02 02:06:32,pagina_2,221
88,2023-01-02 02:06:33,pagina_3,14
484,2023-01-02 02:06:34,pagina_4,149
236,2023-01-02 02:06:35,pagina_5,208
284,2023-01-02 02:06:36,pagina_6,73
213,2023-01-02 02:06:37,pagina_7,138
734,2023-01-02 02:06:38,pagina_8,278
432,2023-01-02 02:06:39,pagina_9,189
411,2023-01-02 02:06:40,pagina_0,132
36,2023-01-02 02:06:41,pagina_1,296
935,2023-01-02 02:06:42,pagina_2,147
116,2023-01-02 02:06:43,pagina_3,296
14,2023-01-02 02:06:44,pagina_4,201
236,2023-01-02 02:06:45,pagina_5,257
956,2023-01-02 02:06:46,pagina_6,177
523,2023-01-02 02:06:47,pagina_7,290
782,2023-01-02 02:06:48,pagina_8,291
496,2023-01-02 02:06:49,pagina_9,25
839,2023-01-02 02:06:50,pagina_0,212
849,2023-01-02 02:06:51,pagina_1,66
365,2023-01-02 02:06:52,pagina_2,201
42,2023-01-02 02:06:53,pagina_3,124
414,2023-01-02 02:06:54,pagina_4,298
515,2023-01-02 02:06:55,pagina_5,141
293,2023-01-02 02:06:56,pagina_6,282
432,2023-01-02 02:06:57,pagina_7,45
544,2023-01-02 02:06:58,pagina_8,280
248,2023-01-02 02:06:59,pagina_9,113
732,2023-01-02 02:07:00,pagina_0,170
137,2023-01-02 02:07:01,pagina_1,145
788,2023-01-02 02:07:02,pagina_2,191
100,2023-01-02 02:07:03,pagina_3,263
713,2023-01-02 02:07:04,pagina_4,76
261,2023-01-02 02:07:05,pagina_5,65
749,2023-01-02 02:07:06,pagina_6,171
520,2023-01-02 02:07:07,pagina_7,62
709,2023-01-02 02:07:08,pagina_8,77
902,2023-01-02 02:07:09,pagina_9,214
447,2023-01-02 02:07:10,pagina_0,138
696,2023-01-02 02:07:11,pagina_1,145
168,2023-01-02 02:07:12,pagina_2,66
433,2023-01-02 02:07:13,pagina_3,297
23,2023-01-02 02:07:14,pagina_4,251
266,2023-01-02 02:07:15,pagina_5,119
370,2023-01-02 02:07:16,pagina_6,58
691,2023-01-02 02:07:17,pagina_7,296
963,2023-01-02 02:07:18,pagina_8,122
350,2023-01-02 02:07:19,pagina_9,240
69,2023-01-02 02:07:20,pagina_0,275
926,2023-01-02 02:07:21,pagina_1,215
397,2023-01-02 02:07:22,pagina_2,248
590,2023-01-02 02:07:23,pagina_3,201
195,2023-01-02 02:07:24,pagina_4,279
33,2023-01-02 02:07:25,pagina_5,64
299,2023-01-02 02:07:26,pagina_6,212
517,2023-01-02 02:07:27,pagina_7,44
719,2023-01-02 02:07:28,pagina_8,262
671,2023-01-02 02:07:29,pagina_9,77
788,2023-01-02 02:07:30,pagina_0,203
370,2023-01-02 02:07:31,pagina_1,14
287,2023-01-02 02:07:32,pagina_2,98
385,2023-01-02 02:07:33,pagina_3,98
40,2023-01-02 02:07:34,pagina_4,33
919,2023-01-02 02:07:35,pagina_5,31
994,2023-01-02 02:07:36,pagina_6,295
499,2023-01-02 02:07:37,pagina_7,247
264,2023-01-02 02:07:38,pagina_8,186
7,2023-01-02 02:07:39,pagina_9,76
507,2023-01-02 02:07:40,pagina_0,254
97,2023-01-02 02:07:41,pagina_1,170
695,2023-01-02 02:07:42,pagina_2,26
215,2023-01-02 02:07:43,pagina_3,199
327,2023-01-02 02:07:44,pagina_4,279
670,2023-01-02 02:07:45,pagina_5,173
932,2023-01-02 02:07:46,pagina_6,274
786,2023-01-02 02:07:47,pagina_7,232
413,2023-01-02 02:07:48,pagina_8,176
263,2023-01-02 02:07:49,pagina_9,108
462,2023-01-02 02:07:50,pagina_0,267
792,2023-01-02 02:07:51,pagina_1,62
865,2023-01-02 02:07:52,pagina_2,17
545,2023-01-02 02:07:53,pagina_3,211
770,2023-01-02 02:07:54,pagina_4,88
542,2023-01-02 02:07:55,pagina_5,139
30,2023-01-02 02:07:56,pagina_6,256
687,2023-01-02 02:07:57,pagina_7,118
431,2023-01-02 02:07:58,pagina_8,186
515,2023-01-02 02:07:59,pagina_9,174
445,2023-01-02 02:08:00,pagina_0,297
361,2023-01-02 02:08:01,pagina_1,285
907,2023-01-02 02:08:02,pagina_2,73
749,2023-01-02 02:08:03,pagina_3,154
957,2023-01-02 02:08:04,pagina_4,236
887,2023-01-02 02:08:05,pagina_5,255
763,2023-01-02 02:08:06,pagina_6,84
337,2023-01-02 02:08:07,pagina_7,94
80,2023-01-02 02:08:08,pagina_8,256
778,2023-01-02 02:08:09,pagina_9,16
478,2023-01-02 02:08:10,pagina_0,87
154,2023-01-02 02:08:11,pagina_1,108
352,2023-01-02 02:08:12,pagina_2,13
364,2023-01-02 02:08:13,pagina_3,79
493,2023-01-02 02:08:14,pagina_4,45
573,2023-01-02 02:08:15,pagina_5,172
608,2023-01-02 02:08:16,pagina_6,47
646,2023-01-02 02:08:17,pagina_7,131
653,2023-01-02 02:08:18,pagina_8,201
887,2023-01-02 02:08:19,pagina_9,85
492,2023-01-02 02:08:20,pagina_0,131
917,2023-01-02 02:08:21,pagina_1,83
677,2023-01-02 02:08:22,pagina_2,194
938,2023-01-02 02:08:23,pagina_3,126
244,2023-01-02 02:08:24,pagina_4,105
948,2023-01-02 02:08:25,pagina_5,117
485,2023-01-02 02:08:26,pagina_6,193
602,2023-01-02 02:08:27,pagina_7,52
325,2023-01-02 02:08:28,pagina_8,166
268,2023-01-02 02:08:29,pagina_9,106
942,2023-01-02 02:08:30,pagina_0,60
469,2023-01-02 02:08:31,pagina_1,44
807,2023-01-02 02:08:32,pagina_2,168
890,2023-01-02 02:08:33,pagina_3,201
117,2023-01-02 02:08:34,pagina_4,73
736,2023-01-02 02:08:35,pagina_5,140
756,2023-01-02 02:08:36,pagina_6,21
585,2023-01-02 02:08:37,pagina_7,190
198,2023-01-02 02:08:38,pagina_8,143
507,2023-01-02 02:08:39,pagina_9,182
574,2023-01-02 02:08:40,pagina_0,46
727,2023-01-02 02:08:41,pagina_1,297
125,2023-01-02 02:08:42,pagina_2,137
276,2023-01-02 02:08:43,pagina_3,192
164,2023-01-02 02:08:44,pagina_4,218
647,2023-01-02 02:08:45,pagina_5,66
247,2023-01-02 02:08:46,pagina_6,129
412,2023-01-02 02:08:47,pagina_7,125
178,2023-01-02 02:08:48,pagina_8,296
352,2023-01-02 02:08:49,pagina_9,117
12,2023-01-02 02:08:50,pagina_0,10
752,2023-01-02 02:08:51,pagina_1,116
139,2023-01-02 02:08:52,pagina_2,171
346,2023-01-02 02:08:53,pagina_3,217
489,2023-01-02 02:08:54,pagina_4,257
982,2023-01-02 02:08:55,pagina_5,254
731,2023-01-02 02:08:56,pagina_6,132
60,2023-01-02 02:08:57,pagina_7,191
639,2023-01-02 02:08:58,pagina_8,10
366,2023-01-02 02:08:59,pagina_9,113
466,2023-01-02 02:09:00,pagina_0,183
584,2023-01-02 02:09:01,pagina_1,62
624,2023-01-02 02:09:02,pagina_2,148
629,2023-01-02 02:09:03,pagina_3,141
873,2023-01-02 02:09:04,pagina_4,129
881,2023-01-02 02:09:05,pagina_5,177
826,2023-01-02 02:09:06,pagina_6,205
125,2023-01-02 02:09:07,pagina_7,136
169,2023-01-02 02:09:08,pagina_8,108
272,2023-01-02 02:09:09,pagina_9,68
534,2023-01-02 02:09:10,pagina_0,15
444,2023-01-02 02:09:11,pagina_1,144
780,2023-01-02 02:09:12,pagina_2,166
227,2023-01-02 02:09:13,pagina_3,120
706,2023-01-02 02:09:14,pagina_4,87
16,2023-01-02 02:09:15,pagina_5,291
783,2023-01-02 02:09:16,pagina_6,106
328,2023-01-02 02:09:17,pagina_7,238
764,2023-01-02 02:09:18,pagina_8,170
128,2023-01-02 02:09:19,pagina_9,96
605,2023-01-02 02:09:20,pagina_0,147
16,2023-01-02 02:09:21,pagina_1,93
471,2023-01-02 02:09:22,pagina_2,59
948,2023-01-02 02:09:23,pagina_3,86
699,2023-01-02 02:09:24,pagina_4,148
795,2023-01-02 02:09:25,pagina_5,28
229,2023-01-02 02:09:26,pagina_6,260
515,2023-01-02 02:09:27,pagina_7,21
571,2023-01-02 02:09:28,pagina_8,155
106,2023-01-02 02:09:29,pagina_9,75
117,2023-01-02 02:09:30,pagina_0,272
704,2023-01-02 02:09:31,pagina_1,14
733,2023-01-02 02:09:32,pagina_2,202
188,2023-01-02 02:09:33,pagina_3,148
197,2023-01-02 02:09:34,pagina_4,118
873,2023-01-02 02:09:35,pagina_5,114
967,2023-01-02 02:09:36,pagina_6,88
168,2023-01-02 02:09:37,pagina_7,46
241,2023-01-02 02:09:38,pagina_8,19
485,2023-01-02 02:09:39,pagina_9,223
862,2023-01-02 02:09:40,pagina_0,221
156,2023-01-02 02:09:41,pagina_1,57
12,2023-01-02 02:09:42,pagina_2,176
525,2023-01-02 02:09:43,pagina_3,42
361,2023-01-02 02:09:44,pagina_4,83
884,2023-01-02 02:09:45,pagina_5,209
821,2023-01-02 02:09:46,pagina_6,140
535,2023-01-02 02:09:47,pagina_7,161
132,2023-01-02 02:09:48,pagina_8,128
368,2023-01-02 02:09:49,pagina_9,39
69,2023-01-02 02:09:50,pagina_0,118
375,2023-01-02 02:09:51,pagina_1,64
941,2023-01-02 02:09:52,pagina_2,243
705,2023-01-02 02:09:53,pagina_3,150
224,2023-01-02 02:09:54,pagina_4,236
945,2023-01-02 02:09:55,pagina_5,177
775,2023-01-02 02:09:56,pagina_6,193
406,2023-01-02 02:09:57,pagina_7,23
686,2023-01-02 02:09:58,pagina_8,267
876,2023-01-02 02:09:59,pagina_9,146
189,2023-01-02 02:10:00,pagina_0,128
396,2023-01-02 02:10:01,pagina_1,168
76,2023-01-02 02:10:02,pagina_2,215
165,2023-01-02 02:10:03,pagina_3,246
449,2023-01-02 02:10:04,pagina_4,130
708,2023-01-02 02:10:05,pagina_5,175
312,2023-01-02 02:10:06,pagina_6,16
722,2023-01-02 02:10:07,pagina_7,299
537,2023-01-02 02:10:08,pagina_8,146
822,2023-01-02 02:10:09,pagina_9,256
793,2023-01-02 02:10:10,pagina_0,150
733,2023-01-02 02:10:11,pagina_1,125
674,2023-01-02 02:10:12,pagina_2,192
473,2023-01-02 02:10:13,pagina_3,82
425,2023-01-02 02:10:14,pagina_4,18
613,2023-01-02 02:10:15,pagina_5,199
626,2023-01-02 02:10:16,pagina_6,60
312,2023-01-02 02:10:17,pagina_7,80
369,2023-01-02 02:10:18,pagina_8,255
877,2023-01-02 02:10:19,pagina_9,110
526,2023-01-02 02:10:20,pagina_0,93
535,2023-01-02 02:10:21,pagina_1,155
693,2023-01-02 02:10:22,pagina_2,115
802,2023-01-02 02:10:23,pagina_3,120
480,2023-01-02 02:10:24,pagina_4,15
797,2023-01-02 02:10:25,pagina_5,211
68,2023-01-02 02:10:26,pagina_6,137
162,2023-01-02 02:10:27,pagina_7,134
451,2023-01-02 02:10:28,pagina_8,54
926,2023-01-02 02:10:29,pagina_9,217
582,2023-01-02 02:10:30,pagina_0,166
872,2023-01-02 02:10:31,pagina_1,246
397,2023-01-02 02:10:32,pagina_2,118
80,2023-01-02 02:10:33,pagina_3,88
417,2023-01-02 02:10:34,pagina_4,285
791,2023-01-02 02:10:35,pagina_5,101
379,2023-01-02 02:10:36,pagina_6,68
938,2023-01-02 02:10:37,pagina_7,289
3,2023-01-02 02:10:38,pagina_8,87
885,2023-01-02 02:10:39,pagina_9,22
17,2023-01-02 02:10:40,pagina_0,248
893,2023-01-02 02:10:41,pagina_1,243
233,2023-01-02 02:10:42,pagina_2,185
716,2023-01-02 02:10:43,pagina_3,148
377,2023-01-02 02:10:44,pagina_4,127
822,2023-01-02 02:10:45,pagina_5,274
143,2023-01-02 02:10:46,pagina_6,112
661,2023-01-02 02:10:47,pagina_7,198
624,2023-01-02 02:10:48,pagina_8,296
748,2023-01-02 02:10:49,pagina_9,196
829,2023-01-02 02:10:50,pagina_0,164
140,2023-01-02 02:10:51,pagina_1,98
272,2023-01-02 02:10:52,pagina_2,40
470,2023-01-02 02:10:53,pagina_3,168
671,2023-01-02 02:10:54,pagina_4,171
783,2023-01-02 02:10:55,pagina_5,101
596,2023-01-02 02:10:56,pagina_6,100
724,2023-01-02 02:10:57,pagina_7,35
523,2023-01-02 02:10:58,pagina_8,188
917,2023-01-02 02:10:59,pagina_9,43
625,2023-01-02 02:11:00,pagina_0,229
21,2023-01-02 02:11:01,pagina_1,260
131,2023-01-02 02:11:02,pagina_2,167
885,2023-01-02 02:11:03,pagina_3,105
318,2023-01-02 02:11:04,pagina_4,242
37,2023-01-02 02:11:05,pagina_5,227
685,2023-01-02 02:11:06,pagina_6,93
770,2023-01-02 02:11:07,pagina_7,129
220,2023-01-02 02:11:08,pagina_8,297
995,2023-01-02 02:11:09,pagina_9,152
237,2023-01-02 02:11:10,pagina_0,240
657,2023-01-02 02:11:11,pagina_1,55
523,2023-01-02 02:11:12,pagina_2,161
779,2023-01-02 02:11:13,pagina_3,196
450,2023-01-02 02:11:14,pagina_4,296
948,2023-01-02 02:11:15,pagina_5,133
688,2023-01-02 02:11:16,pagina_6,18
19,2023-01-02 02:11:17,pagina_7,209
938,2023-01-02 02:11:18,pagina_8,212
498,2023-01-02 02:11:19,pagina_9,287
730,2023-01-02 02:11:20,pagina_0,227
686,2023-01-02 02:11:21,pagina_1,58
151,2023-01-02 02:11:22,pagina_2,37
241,2023-01-02 02:11:23,pagina_3,67
476,2023-01-02 02:11:24,pagina_4,164
799,2023-01-02 02:11:25,pagina_5,71
46,2023-01-02 02:11:26,pagina_6,208
504,2023-01-02 02:11:27,pagina_7,274
711,2023-01-02 02:11:28,pagina_8,116
901,2023-01-02 02:11:29,pagina_9,10
565,2023-01-02 02:11:30,pagina_0,131
965,2023-01-02 02:11:31,pagina_1,190
185,2023-01-02 02:11:32,pagina_2,130
82,2023-01-02 02:11:33,pagina_3,148
716,2023-01-02 02:11:34,pagina_4,168
739,2023-01-02 02:11:35,pagina_5,237
36,2023-01-02 02:11:36,pagina_6,258
361,2023-01-02 02:11:37,pagina_7,275
371,2023-01-02 02:11:38,pagina_8,251
716,2023-01-02 02:11:39,pagina_9,299
373,2023-01-02 02:11:40,pagina_0,268
986,2023-01-02 02:11:41,pagina_1,285
84,2023-01-02 02:11:42,pagina_2,163
648,2023-01-02 02:11:43,pagina_3,243
703,2023-01-02 02:11:44,pagina_4,279
857,2023-01-02 02:11:45,pagina_5,215
918,2023-01-02 02:11:46,pagina_6,38
382,2023-01-02 02:11:47,pagina_7,173
715,2023-01-02 02:11:48,pagina_8,93
565,2023-01-02 02:11:49,pagina_9,63
189,2023-01-02 02:11:50,pagina_0,179
792,2023-01-02 02:11:51,pagina_1,130
110,2023-01-02 02:11:52,pagina_2,292
179,2023-01-02 02:11:53,pagina_3,210
490,2023-01-02 02:11:54,pagina_4,136
353,2023-01-02 02:11:55,pagina_5,200
456,2023-01-02 02:11:56,pagina_6,181
737,2023-01-02 02:11:57,pagina_7,184
82,2023-01-02 02:11:58,pagina_8,101
269,2023-01-02 02:11:59,pagina_9,231
685,2023-01-02 02:12:00,pagina_0,217
526,2023-01-02 02:12:01,pagina_1,225
566,2023-01-02 02:12:02,pagina_2,223
966,2023-01-02 02:12:03,pagina_3,85
838,2023-01-02 02:12:04,pagina_4,267
636,2023-01-02 02:12:05,pagina_5,234
690,2023-01-02 02:12:06,pagina_6,253
633,2023-01-02 02:12:07,pagina_7,194
417,2023-01-02 02:12:08,pagina_8,102
165,2023-01-02 02:12:09,pagina_9,186
455,2023-01-02 02:12:10,pagina_0,270
404,2023-01-02 02:12:11,pagina_1,105
429,2023-01-02 02:12:12,pagina_2,32
442,2023-01-02 02:12:13,pagina_3,104
925,2023-01-02 02:12:14,pagina_4,242
310,2023-01-02 02:12:15,pagina_5,266
344,2023-01-02 02:12:16,pagina_6,38
479,2023-01-02 02:12:17,pagina_7,44
862,2023-01-02 02:12:18,pagina_8,86
558,2023-01-02 02:12:19,pagina_9,256
412,2023-01-02 02:12:20,pagina_0,58
539,2023-01-02 02:12:21,pagina_1,298
465,2023-01-02 02:12:22,pagina_2,136
422,2023-01-02 02:12:23,pagina_3,79
742,2023-01-02 02:12:24,pagina_4,29
619,2023-01-02 02:12:25,pagina_5,163
620,2023-01-02 02:12:26,pagina_6,175
717,2023-01-02 02:12:27,pagina_7,274
664,2023-01-02 02:12:28,pagina_8,33
629,2023-01-02 02:12:29,pagina_9,122
951,2023-01-02 02:12:30,pagina_0,35
892,2023-01-02 02:12:31,pagina_1,43
593,2023-01-02 02:12:32,pagina_2,81
633,2023-01-02 02:12:33,pagina_3,267
515,2023-01-02 02:12:34,pagina_4,60
678,2023-01-02 02:12:35,pagina_5,198
882,2023-01-02 02:12:36,pagina_6,90
184,2023-01-02 02:12:37,pagina_7,287
6,2023-01-02 02:12:38,pagina_8,216
43,2023-01-02 02:12:39,pagina_9,119
669,2023-01-02 02:12:40,pagina_0,291
350,2023-01-02 02:12:41,pagina_1,64
348,2023-01-02 02:12:42,pagina_2,148
381,2023-01-02 02:12:43,pagina_3,78
427,2023-01-02 02:12:44,pagina_4,250
221,2023-01-02 02:12:45,pagina_5,101
132,2023-01-02 02:12:46,pagina_6,81
592,2023-01-02 02:12:47,pagina_7,190
784,2023-01-02 02:12:48,pagina_8,121
680,2023-01-02 02:12:49,pagina_9,222
45,2023-01-02 02:12:50,pagina_0,114
457,2023-01-02 02:12:51,pagina_1,11
228,2023-01-02 02:12:52,pagina_2,216
891,2023-01-02 02:12:53,pagina_3,85
827,2023-01-02 02:12:54,pagina_4,248
18,2023-01-02 02:12:55,pagina_5,127
172,2023-01-02 02:12:56,pagina_6,215
813,2023-01-02 02:12:57,pagina_7,38
287,2023-01-02 02:12:58,pagina_8,237
754,2023-01-02 02:12:59,pagina_9,183
507,2023-01-02 02:13:00,pagina_0,114
256,2023-01-02 02:13:01,pagina_1,200
247,2023-01-02 02:13:02,pagina_2,38
873,2023-01-02 02:13:03,pagina_3,194
668,2023-01-02 02:13:04,pagina_4,72
201,2023-01-02 02:13:05,pagina_5,147
769,2023-01-02 02:13:06,pagina_6,117
130,2023-01-02 02:13:07,pagina_7,174
959,2023-01-02 02:13:08,pagina_8,73
423,2023-01-02 02:13:09,pagina_9,247
526,2023-01-02 02:13:10,pagina_0,95
25,2023-01-02 02:13:11,pagina_1,146
927,2023-01-02 02:13:12,pagina_2,14
180,2023-01-02 02:13:13,pagina_3,284
68,2023-01-02 02:13:14,pagina_4,253
836,2023-01-02 02:13:15,pagina_5,172
583,2023-01-02 02:13:16,pagina_6,108
444,2023-01-02 02:13:17,pagina_7,45
289,2023-01-02 02:13:18,pagina_8,280
911,2023-01-02 02:13:19,pagina_9,103
23,2023-01-02 02:13:20,pagina_0,252
365,2023-01-02 02:13:21,pagina_1,63
597,2023-01-02 02:13:22,pagina_2,16
171,2023-01-02 02:13:23,pagina_3,187
825,2023-01-02 02:13:24,pagina_4,155
88,2023-01-02 02:13:25,pagina_5,233
254,2023-01-02 02:13:26,pagina_6,199
819,2023-01-02 02:13:27,pagina_7,108
146,2023-01-02 02:13:28,pagina_8,69
929,2023-01-02 02:13:29,pagina_9,64
373,2023-01-02 02:13:30,pagina_0,294
229,2023-01-02 02:13:31,pagina_1,91
623,2023-01-02 02:13:32,pagina_2,25
273,2023-01-02 02:13:33,pagina_3,278
588,2023-01-02 02:13:34,pagina_4,161
917,2023-01-02 02:13:35,pagina_5,272
662,2023-01-02 02:13:36,pagina_6,195
343,2023-01-02 02:13:37,pagina_7,30
808,2023-01-02 02:13:38,pagina_8,281
409,2023-01-02 02:13:39,pagina_9,255
750,2023-01-02 02:13:40,pagina_0,180
605,2023-01-02 02:13:41,pagina_1,253
758,2023-01-02 02:13:42,pagina_2,197
762,2023-01-02 02:13:43,pagina_3,199
203,2023-01-02 02:13:44,pagina_4,292
309,2023-01-02 02:13:45,pagina_5,52
159,2023-01-02 02:13:46,pagina_6,18
748,2023-01-02 02:13:47,pagina_7,203
537,2023-01-02 02:13:48,pagina_8,231
606,2023-01-02 02:13:49,pagina_9,95
415,2023-01-02 02:13:50,pagina_0,267
277,2023-01-02 02:13:51,pagina_1,220
538,2023-01-02 02:13:52,pagina_2,27
261,2023-01-02 02:13:53,pagina_3,214
738,2023-01-02 02:13:54,pagina_4,141
224,2023-01-02 02:13:55,pagina_5,29
461,2023-01-02 02:13:56,pagina_6,245
92,2023-01-02 02:13:57,pagina_7,238
20,2023-01-02 02:13:58,pagina_8,72
109,2023-01-02 02:13:59,pagina_9,169
259,2023-01-02 02:14:00,pagina_0,157
455,2023-01-02 02:14:01,pagina_1,277
988,2023-01-02 02:14:02,pagina_2,133
275,2023-01-02 02:14:03,pagina_3,101
544,2023-01-02 02:14:04,pagina_4,199
559,2023-01-02 02:14:05,pagina_5,79
627,2023-01-02 02:14:06,pagina_6,208
956,2023-01-02 02:14:07,pagina_7,170
230,2023-01-02 02:14:08,pagina_8,252
334,2023-01-02 02:14:09,pagina_9,288
474,2023-01-02 02:14:10,pagina_0,194
618,2023-01-02 02:14:11,pagina_1,236
915,2023-01-02 02:14:12,pagina_2,279
484,2023-01-02 02:14:13,pagina_3,21
85,2023-01-02 02:14:14,pagina_4,200
745,2023-01-02 02:14:15,pagina_5,82
791,2023-01-02 02:14:16,pagina_6,193
712,2023-01-02 02:14:17,pagina_7,224
591,2023-01-02 02:14:18,pagina_8,244
996,2023-01-02 02:14:19,pagina_9,16
132,2023-01-02 02:14:20,pagina_0,191
826,2023-01-02 02:14:21,pagina_1,273
538,2023-01-02 02:14:22,pagina_2,148
895,2023-01-02 02:14:23,pagina_3,98
35,2023-01-02 02:14:24,pagina_4,194
757,2023-01-02 02:14:25,pagina_5,262
778,2023-01-02 02:14:26,pagina_6,37
254,2023-01-02 02:14:27,pagina_7,135
449,2023-01-02 02:14:28,pagina_8,282
494,2023-01-02 02:14:29,pagina_9,294
640,2023-01-02 02:14:30,pagina_0,217
464,2023-01-02 02:14:31,pagina_1,94
448,2023-01-02 02:14:32,pagina_2,184
910,2023-01-02 02:14:33,pagina_3,20
794,2023-01-02 02:14:34,pagina_4,205
435,2023-01-02 02:14:35,pagina_5,283
620,2023-01-02 02:14:36,pagina_6,98
613,2023-01-02 02:14:37,pagina_7,254
936,2023-01-02 02:14:38,pagina_8,40
712,2023-01-02 02:14:39,pagina_9,261
215,2023-01-02 02:14:40,pagina_0,49
260,2023-01-02 02:14:41,pagina_1,128
656,2023-01-02 02:14:42,pagina_2,206
112,2023-01-02 02:14:43,pagina_3,208
638,2023-01-02 02:14:44,pagina_4,283
706,2023-01-02 02:14:45,pagina_5,16
347,2023-01-02 02:14:46,pagina_6,274
543,2023-01-02 02:14:47,pagina_7,191
48,2023-01-02 02:14:48,pagina_8,274
176,2023-01-02 02:14:49,pagina_9,168
482,2023-01-02 02:14:50,pagina_0,13
668,2023-01-02 02:14:51,pagina_1,171
218,2023-01-02 02:14:52,pagina_2,72
468,2023-01-02 02:14:53,pagina_3,283
321,2023-01-02 02:14:54,pagina_4,232
208,2023-01-02 02:14:55,pagina_5,142
271,2023-01-02 02:14:56,pagina_6,218
196,2023-01-02 02:14:57,pagina_7,178
806,2023-01-02 02:14:58,pagina_8,20
614,2023-01-02 02:14:59,pagina_9,258
779,2023-01-02 02:15:00,pagina_0,271
136,2023-01-02 02:15:01,pagina_1,241
660,2023-01-02 02:15:02,pagina_2,200
565,2023-01-02 02:15:03,pagina_3,258
80,2023-01-02 02:15:04,pagina_4,14
208,2023-01-02 02:15:05,pagina_5,108
610,2023-01-02 02:15:06,pagina_6,20
119,2023-01-02 02:15:07,pagina_7,297
377,2023-01-02 02:15:08,pagina_8,260
148,2023-01-02 02:15:09,pagina_9,11
567,2023-01-02 02:15:10,pagina_0,226
930,2023-01-02 02:15:11,pagina_1,191
502,2023-01-02 02:15:12,pagina_2,28
49,2023-01-02 02:15:13,pagina_3,78
957,2023-01-02 02:15:14,pagina_4,218
169,2023-01-02 02:15:15,pagina_5,142
268,2023-01-02 02:15:16,pagina_6,231
